 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
50070448;"Madrid Otra Mirada 2025 - Demostración de caligrafía";"";"1";"0";"";"";"2025-10-19 00:00:00.0";"2025-10-19 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb7f8fae6e499910VgnVCM100000891ecb1aRCRD";"Madrid Otra Mirada 2025";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7024eedd18499910VgnVCM100000891ecb1aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.413896825498995";"-3.7054692169323364";"";""
50070426;"Madrid Otra Mirada 2025 -Demostración de caligrafía";"";"1";"0";"";"";"2025-10-18 00:00:00.0";"2025-10-18 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcdb8fae6e499910VgnVCM100000891ecb1aRCRD";"Madrid Otra Mirada 2025";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7024eedd18499910VgnVCM100000891ecb1aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.413896825498995";"-3.7054692169323364";"";""
50070420;"Madrid Otra Mirada 2025 -Demostración de prensa";"";"1";"0";"";"";"2025-10-18 00:00:00.0";"2025-10-18 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=10ca8fae6e499910VgnVCM100000891ecb1aRCRD";"Madrid Otra Mirada 2025";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7024eedd18499910VgnVCM100000891ecb1aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.413896825498995";"-3.7054692169323364";"";""
50070444;"Madrid Otra Mirada 2025 -Demostración de prensa";"";"1";"0";"";"";"2025-10-19 00:00:00.0";"2025-10-19 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17ee8fae6e499910VgnVCM100000891ecb1aRCRD";"Madrid Otra Mirada 2025";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7024eedd18499910VgnVCM100000891ecb1aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.413896825498995";"-3.7054692169323364";"";""
12578989;"Madrid, Musa de las Letras";"Entrada libre. ";"0";"1";"M,X,J,V,S,D";"";"2023-04-15 00:00:00.0";"2025-12-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=594444afb09f2910VgnVCM1000001d4a900aRCRD";"Madrid, Musa de las Letras";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e4444afb09f2910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3c0f13cd18a0810VgnVCM1000001d4a900aRCRD";"Espacio Cultural Serrería Belga";"1";"CALLE";"ALAMEDA";"15";"CENTRO";"CORTES";"28014";"441134";"4473558";"40.4105673503608";"-3.6937819843413373";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"/usuario/Familias"
12402310;"Madrid, villa y coche. Tramo I";"";"1";"0";"";"";"2025-12-19 00:00:00.0";"2025-12-19 23:59:00.0";"10:30";"Itinerario por el Madrid renacentista y barroco desde la plaza de la Villa hasta la Puerta del Sol para conocer el cambio urbano de la ciudad en función del avance de los medios de transporte. De la silla de manos al tranvía de mulas. Destinado a público adulto (mayores de 18 años).  Duración estimada: dos horas y media. Actividad programada con motivo de la Semana Europea de la Movilidad.     Necesaria inscripción previa  Para más información y reservas de esta actividad, la forma de contacto es a través de:  Correo electrónico: proambiental@madrid.es  Teléfono: 91 547 84 73  Horario de atención telefónica: de lunes a viernes, de 10 a 13 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c7bd9a1fe930910VgnVCM2000001f4a900aRCRD";"Entre historias y jardines";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf8b691bdf7ce810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ExcursionesItinerariosVisitas";""
50071426;"Magia familiar: ¡prestén atención!";"";"1";"0";"";"";"2025-10-25 00:00:00.0";"2025-10-25 23:59:00.0";"12:00";"Sábado 25, a las 12:00 horas. ANDRÉS MADRUGA.  Edad recomendada: Familiar a partir de 5 años.  Espectáculo familiar y participativo donde los más peques de la casa podrán vivir la magia como nunca. La magia se convierte en juego y el juego en emoción compartida. Una propuesta divertida y entrañable que pone en diálogo al adulto organizado y al niño espontáneo que todos llevamos dentro, en una experiencia llena de risas, ternura y sorpresas. Un espectáculo para ser niño y disfrutar, sin importar la edad que tengas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08e907b127999910VgnVCM200000f921e388RCRD";"Actividades en el Centro Cultural Casa del Reloj";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8ce2420dc891910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa del Reloj (Arganzuela)";"1";"PASEO";"CHOPERA";"6";"ARGANZUELA";"CHOPERA";"28045";"440559";"4471798";"40.39466755008527";"-3.700396761468562";"/contenido/actividades/CircoMagia";"/usuario/Niños"
50077297;"Magic Talent";"";"1";"0";"";"";"2025-10-26 00:00:00.0";"2025-10-26 23:59:00.0";"18:00";"Compañía Magicool. A partir de 3 años. La Ratita Pérez y sus amigos nos presentan este simpático concurso donde cada uno de los personajes deberá enseñar su talento. El problema es que Frankie aún no conoce el suyo. ¿Podrán ayudarle a descubrirlo? ¿Quién será el ganador? Acompaña a los divertidos personajes de Magicool a descubrirlo en este educativo musical familiar con Muppets grandes.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ace1d5af93f99910VgnVCM100000891ecb1aRCRD";"Actividades en el Centro Cultural Carril del Conde";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"1";"CALLE";"CARRIL DEL CONDE";"57";"HORTALEZA";"CANILLAS";"28043";"444520";"4479119";"40.46089499555313";"-3.654366821391548";"/contenido/actividades/CuentacuentosTiteresMarionetas";""
50073297;"Magnolias de acero";"";"1";"0";"";"";"2025-10-27 00:00:00.0";"2025-10-27 23:59:00.0";"17:00";"Temática: la familia.  Presentación: Mª Jesús Pascual, Instituto de Ética Clínica Franciso Vallés.  Introducción: Benjamín Herreros, Universidad Complutense de Madrid.  Proyección de la película.   Coloquio: Gerardo de Vega, Universidad Complutense Madrid y Javier Sádaba, Universidad Autónoma de Madrid.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=18c754e0f8a99910VgnVCM200000f921e388RCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/CineActividadesAudiovisuales";""
12761344;"Mago Wikitry";"";"1";"0";"";"";"2025-10-19 00:00:00.0";"2025-10-19 23:59:00.0";"12:30";"Es un mago al que le encantan las bromas y hacer el payaso. Solo se pone triste cuando desconfían de él. Entonces se enfurruña y empieza a tirar cosas al aire, algunos lo llaman malabares. Pero con un poco de cariño y unos aplausos se le pasa rápido.  Edad recomendada: A partir de 5 años.  Duración: 50 minutos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c189de091cb66910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Oporto";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e990f36edd371910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Oporto (Carabanchel)";"2";"AVENIDA";"OPORTO";"78";"CARABANCHEL";"OPAÑEL";"28019";"438231";"4470946";"40.38682740756541";"-3.7277493066262406";"/contenido/actividades/CircoMagia";"/usuario/Niños"
12817549;"Malandain Ballet Biarritz";"Desde 27 euros";"0";"1";"X,J,V,S,D";"";"2025-12-17 00:00:00.0";"2025-12-21 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=194bf2a97cac7910VgnVCM1000001d4a900aRCRD";"Malandain Ballet Biarritz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd4bf2a97cac7910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
50077974;"Malandanza";"";"1";"0";"";"";"2025-11-13 00:00:00.0";"2025-11-13 23:59:00.0";"19:00";"Cinefórum de Amnistía Internacional Madrid Dir. José Francisco Rodríguez  Duración: 60 minutos  Edad recomendada: A partir de 12 años  Sinopsis:  Película-documental que cuenta las diferentes realidades de las personas sin hogar. Expertos, asociaciones, Samur Social, Policía Municipal de Madrid y los propios afectados cuentan su forma de ver un problema, rompiendo estereotipos y mostrando la complejidad de una problemática que a todos nos afecta y de la que, como sociedad, todos somos responsables. El director y productor presentará la película-documental.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0d846e0400a9910VgnVCM200000f921e388RCRD";"Actividades en el Centro Sociocultural Francisco Fatou";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c70fe07d5bf61910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.37959032098656";"-3.62310875744905";"/contenido/actividades/CineActividadesAudiovisuales";""
50047653;"Malicho Vaca Valenzuela | «Reminiscencia»";"20 euros";"0";"1";"L,M,X,J,V,S,D";"";"2025-10-18 00:00:00.0";"2025-10-19 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a180b4d724339910VgnVCM200000f921e388RCRD";"Malicho Vaca Valenzuela | Reminiscencia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f680b4d724339910VgnVCM200000f921e388RCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/TeatroPerformance";""
12816527;"Malquerida";"6 a 22 euros";"0";"1";"M,X,J,V,S,D";"";"2026-03-13 00:00:00.0";"2026-04-26 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0709517495c7910VgnVCM1000001d4a900aRCRD";"Malquerida";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=55709517495c7910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/TeatroPerformance";""
50026092;"Maneja mejor tu dinero";"";"1";"0";"";"";"2025-10-27 00:00:00.0";"2025-10-27 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=960e475f1dbe8910VgnVCM200000f921e388RCRD";"Maneja mejor tu dinero";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b18a8601a5fd9810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=522232c9be401810VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad María de Maeztu. Latina";"1";"CALLE";"MARCELINO CASTILLO";"29";"LATINA";"ALUCHE";"28047";"436800";"4471778";"40.39420907754556";"-3.744687315765447";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres"
50070609;"Manualidades de Halloween";"";"1";"0";"";"";"2025-10-31 00:00:00.0";"2025-10-31 23:59:00.0";"18:00";"Dentro del programa XUsera. XUsera es un programa de ocio saludable pensado para niños, niñas, adolescentes y jóvenes del distrito de Usera. ¡Forma parte de XUsera y descubre nuevas oportunidades! Actividad juvenil, de 18 a 20 horas en la calle Antonio López, 189.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d355b01e0599910VgnVCM100000891ecb1aRCRD";"Halloween en Usera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d385d3e2b089910VgnVCM100000891ecb1aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/CursosTalleres";"/usuario/Jovenes"
50095751;"Marcapáginas con tintes naturales";"";"1";"0";"";"";"2025-11-07 00:00:00.0";"2025-11-07 23:59:00.0";"16:45";"De 16:45 a 17:45 horas.  Edad: Familias con peques a partir de 6 años (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: Ven a descubrir cómo podemos crear acuarelas caseras a partir de diferentes vegetales que tenemos en casa. Con ellas elaboraremos marca páginas botánicos para que no pierdas el hilo en tus apasionantes lecturas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe62fc1de6ce9910VgnVCM100000891ecb1aRCRD";"Actividades en el Centro de Educación Ambiental y Cultural Maris Stella";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e25ce5179e61910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Niños,/usuario/Familias"
12817558;"Marcat Dance";"Desde 18 euros";"0";"1";"S,D";"";"2025-11-29 00:00:00.0";"2025-11-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d88bf2a97cac7910VgnVCM1000001d4a900aRCRD";"Marcat Dance";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd8bf2a97cac7910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
50067421;"Marcelo Champanier";"";"1";"0";"";"";"2025-10-31 00:00:00.0";"2025-10-31 23:59:00.0";"19:00";"El cantautor argentino presenta su nuevo single, el tango 'Lo que tarda en morir este amor' compuesto junto a Ariel Rot. A lo largo de su carrera ha dado conciertos en España, Argentina, Estados Unidos, Italia, Uruguay, Panamá y Perú. Y ha colaborado con artistas como Ariel Rot, Claudio Gabis, Andy Chango, Pereza y Coque Malla ente otros. El 25 de noviembre saldrá su nuevo disco Marcelo Champanier en Vivo Honky Tonk grabado en directo en la mítica sala madrileña, con la participación especial de Ariel Ro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbd2ecf8a4089910VgnVCM200000f921e388RCRD";"Actividades en el Centro Cultural Buenavista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b3b34ade7a86710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"1,5,6";"AVENIDA";"TOREROS";"5";"SALAMANCA";"GUINDALERA";"28028";"443094";"4475922";"40.43200001609297";"-3.670904677285496";"/contenido/actividades/Musica";""
12810699;"Marcha nórdica por Madrid 2025-2026";"";"0";"1";"L,M,X,J,V,S,D";"";"2025-09-01 00:00:00.0";"2026-06-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b6a901b761a7910VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesDeportivas";""
50047808;"Marco Mezquida Piano+IA, con Philippe Salembier y Josep Maria Comajuncosas";"16 euros";"0";"0";"";"";"2025-11-15 00:00:00.0";"2025-11-15 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=995c365445339910VgnVCM200000f921e388RCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
50047693;"Mari Paula «Lake Machine»";"16 euros";"0";"1";"L,M,X,J,V,S,D";"";"2026-06-18 00:00:00.0";"2026-06-19 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6664b4d724339910VgnVCM200000f921e388RCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/DanzaBaile";""
50047798;"María Coma 'Vocal Roots'";"16 euros";"0";"0";"";"";"2026-03-06 00:00:00.0";"2026-03-06 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97ab365445339910VgnVCM200000f921e388RCRD";"María Coma 'Vocal Roots'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dccb365445339910VgnVCM200000f921e388RCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
50071066;"María Emilia Guillou";"";"1";"0";"";"";"2025-10-23 00:00:00.0";"2025-10-23 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c60825238599910VgnVCM100000891ecb1aRCRD";"María Emilia Guillou";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=734e825238599910VgnVCM100000891ecb1aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/Musica";""
50068212;"María José y sus cuentos";"";"1";"0";"";"";"2025-10-26 00:00:00.0";"2025-10-26 23:59:00.0";"13:00";"Cuentacuentos doble con marionetas. Ven a una sesión de cuentos con la escritora y narradora María José Rodríguez. Ríete con Chiquitina, su enfado y sus ocurrencias: ¡atención familias, jugad con ella al juego de demostrarnos lo que nos queremos diciéndonos cosas bonitas! Emocionaros con Miguel y su amigo Elefante: aprendamos que, quien nos quiere de verdad, es aquel que nos quiere feliz. ¿Os apuntáis? ¡Os esperamos!";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6860854b9b489910VgnVCM200000f921e388RCRD";"Bulevarte 2025";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f51520c295abb710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1aaf38317117e210VgnVCM1000000b205a0aRCRD";"Jardín del Bulevar de Peña Gorbea";"2";"CALLE";"PEÑA GORBEA";"17";"PUENTE DE VALLECAS";"SAN DIEGO";"28053";"443393";"4471901";"40.3957812018463";"-3.6670346724676173";"/contenido/actividades/CuentacuentosTiteresMarionetas";""
